Date,sku_id,unit_sold,unit_price,nap,customer_city,customer_type
2024-07-20,BXCM3690,1,642.5,19971,Rehoboth Beach,
2024-07-20,BXCL1784,1,554.5,10036-6342,New York,
2024-07-20,BXCM1783,1,367.5,70119-2024,New Orleans,
2024-07-20,BXCL1891,2,1104.5,94539-4585,Fremont,
2024-07-21,BXCL1684,2,252.0,99901-9656,Ketchikan,
2024-07-21,BXCM1778,1,928.5,36532-5250,Fairhope,
2024-07-21,BXCM3889,4,59.5,27607-6817,Raleigh,
2024-07-21,BXCM4486,1,433.5,61611-2162,East Peoria,
2024-07-21,BXCM4489,1,1242.0,75229-6136,Dallas,
2024-07-22,BXCL1786,1,642.5,30062-6528,Marietta,
2024-07-22,BXCL1753,2,444.5,63119-3805,Saint Louis,
2024-07-22,BXCM4534,1,1137.5,29572,Myrtle Beach,
2024-07-22,BXCM1641,2,257.5,33142-6322,Miami,B2B
2024-07-22,BXCM4536,1,664.5,33142-6322,Miami,B2B
2024-07-22,BXCM4596,1,411.5,33142-6322,Miami,B2B
2024-07-23,BXCM3910,1,1231.0,20016-2265,Washington,B2B
2024-07-23,BXCM4492,1,1137.5,08006,Barnegat Light,B2B
2024-07-23,BXCM1656,1,241.0,33418-7197,Palm Beach Gardens,B2B
2024-07-23,BXCM5157,1,1104.5,19073-2501,Newtown Square,
2024-07-24,BXCM3889,2,59.5,85381-4230,Peoria,
2024-07-24,BXCM4774,1,1016.5,21774-6881,New Market,
2024-07-25,BXCM3778,2,802.0,49654,Leland,
2024-07-25,BXCM3779,2,362.0,49654,Leland,
2024-07-25,BXCM4487,2,499.5,33410,West Palm Beach,
2024-07-25,BXCM1652,1,1022.0,33410,West Palm Beach,
2024-07-25,BXCM1784,1,380.25,07064-1044,Port Reading,B2B
2024-07-25,BXCL1891,2,1043.55,75205-1628,Dallas,B2B
2024-07-25,BXCL1609,1,380.25,91910-3207,Chula Vista,B2B
2024-07-26,BXCM4536,1,598.05,87505-0705,Santa Fe,
2024-07-26,BXCM5361,1,0.0,47546-8068,Jasper,SP
2024-07-26,BXCM5353,1,0.0,47546-8068,Jasper,SP
2024-07-26,BXCM5375,1,0.0,47546-8068,Jasper,SP
2024-07-26,BXCM5351,1,0.0,47546-8068,Jasper,SP
2024-07-26,BXCM5366,1,0.0,17315,Dover,SP
2024-07-26,BXCM5350,1,0.0,28117-7349,MOORESVILLE,SP
2024-07-26,BXCM5361,1,0.0,28117-7349,MOORESVILLE,SP
2024-07-26,BXCM5349,1,0.0,28117-7349,MOORESVILLE,SP
2024-07-26,BXCM5353,1,0.0,28117-7349,MOORESVILLE,SP
2024-07-26,BXCM5375,1,0.0,28117-7349,MOORESVILLE,SP
2024-07-26,BXCL1641,1,805.95,48322-3184,West Bloomfield,
2024-07-26,BXCL1705,1,342.6,01501-1117,Auburn,
2024-07-26,BXCM5157,1,1032.33,27608-2031,Raleigh,
2024-07-26,BXCM4491,2,944.55,32963-2733,Vero Beach,
2024-07-26,BXCM4493,1,627.75,65536-6989,Lebanon,B2B
2024-07-26,BXCM4493,1,627.75,65536-6989,Lebanon,B2B
2024-07-26,BXCM5157,1,1032.33,40502-2380,Lexington,
2024-07-26,BXCL1740,1,875.25,08751,Seaside Heights,
2024-07-26,BXCM3778,1,647.55,37027-5617,Brentwood,B2B
2024-07-27,BXCM1667,1,375.3,G0S 2E0,St-Apollinaire,
2024-07-27,BXCM1604,1,345.6,94085-2311,Sunnyvale,
2024-07-27,BXCM1667,1,375.3,90293,Playa del Rey,
2024-07-27,BXCM4079,1,3087.9,04015,Casco,
2024-07-27,BXCL1145,2,216.9,34108-2432,NAPLES,B2B
2024-07-27,BXCL1144,1,301.05,34108-2432,NAPLES,B2B
2024-07-27,BXCM1655,1,850.5,33036-3910,Islamorada,
2024-07-27,BXCM3892,1,350.55,L3V 8K4,Orillia,B2B
2024-07-27,BXCM5061,1,994.05,98103-6108,Seattle,
2024-07-27,BXCM5157,1,1032.33,93105-9726,Santa Barbara,
2024-07-27,BXCL1786,1,578.25,78373-4904,Port Aransas,B2B
2024-07-27,BXCM5157,1,1032.33,31768-0549,Moultrie,B2B
2024-07-28,BXCM5157,1,1032.33,42220-9259,Elkton,
2024-07-28,BXCM4491,1,944.55,29910,Bluffton,
2024-07-28,BXCM1016,1,419.85,32456,Mexico Beach,
2024-07-28,BXCM5157,1,938.83,06840-4009,New Canaan,
2024-07-28,BXCM4493,1,627.75,30269,Peachtree City,
2024-07-28,BXCM4592,1,543.6,32951-2225,Melbourne Beach,B2B
2024-07-28,BXCM4472,1,865.35,62298-5599,Waterloo,B2B
2024-07-28,BXCM4529,1,256.5,29601-3575,Greenville,
2024-07-28,BXCM4528,1,182.25,29601-3575,Greenville,
2024-07-28,BXCM4593,1,424.8,33408-3300,North Palm Beach,B2B
2024-07-29,BXCM3765,1,1013.85,22042-2060,Falls Church,
2024-07-29,BXCM4491,1,944.55,21842-6272,Ocean City,
2024-07-29,BXCL1160,1,291.15,15644-1113,Jeannette,
2024-07-29,BXCL1007,1,904.95,15644-1113,Jeannette,
2024-07-29,BXCM1810,2,538.65,15644-1113,Jeannette,
2024-07-29,BXCM2376,1,261.45,15644-1113,Jeannette,
2024-07-29,BXCL1265,2,573.3,10506-1803,Bedford,
2024-07-29,BXCM3797,1,1112.85,76039-4000,Euless,B2B
2024-07-29,BXCL1641,1,687.15,28209-1728,Charlotte,
2024-07-29,BXCM1667,1,439.65,39154-9293,Raymond,
2024-07-29,BXCM5157,1,938.83,80210-6063,Denver,
2024-07-30,BXCM3934,1,974.25,10025-7834,New York,
2024-07-30,BXCL1593,1,530.7,56501,Detroit Lakes,B2B
2024-07-30,BXCL1204,1,257.5,23451-1921,Virginia Beach,
2024-07-30,BXCM3765,1,994.5,38655-8580,Oxford,
2024-07-30,BXCM3690,1,642.5,20008-3334,Washington,
2024-07-31,BXCM1783,1,367.5,10014-5223,New York,
2024-07-31,BXCM5029,3,268.5,33178-1427,Medley,
2024-07-31,BXCM4214,1,868.0,01501-1117,Auburn,
2024-07-31,BXCM5157,1,1104.5,29910-8377,Bluffton,
2024-07-31,BXCM1656,1,241.0,02840-3590,Newport,
2024-07-31,BXCM1605,2,296.0,57216-8208,Big Stone City,
2024-08-01,BXCM1653,1,1203.5,08202,Avalon,
2024-08-01,BXCM5157,1,1104.5,33478-6265,Jupiter,
2024-08-01,BXCL1756,1,950.5,60091-2677,Wilmette,
2024-08-02,BXCM5157,1,1104.5,80516-7991,Erie,
2024-08-02,BXCM3844,1,122.33,92130,San Diego,
2024-08-02,BXCM3778,1,703.0,02109-1165,Boston,
2024-08-02,BXCM1605,1,296.0,21801-2474,Salisbury,
2024-08-02,BXCM4525,1,246.5,35243,Birmingham,
2024-08-03,BXCL1609,1,422.5,75089-8629,Rowlett,B2B
2024-08-03,BXCM4536,1,664.5,84106-1704,Salt Lake Cty,B2B
2024-08-03,BXCL1175,1,367.5,21601-8314,Easton,
2024-08-03,BXCM1669,2,219.0,21601-8314,Easton,
2024-08-03,BXCM1667,1,488.5,27587-9582,Wake Forest,
2024-08-03,BXCM4491,1,1049.5,06804-3312,Brookfield,
2024-08-03,BXCL1705,2,303.0,04553-3812,newcastle,
2024-08-03,BXCM3790,1,134.7,04553-3812,newcastle,
2024-08-03,BXCM4486,1,433.5,37204-3307,Nashville,
2024-08-04,BXCM3765,1,994.5,02138-4234,Cambridge,
2024-08-05,BXCM1616,1,587.5,21113-4050,Odenton,
2024-08-05,BXCM1653,1,1165.0,34104-4296,Naples,
2024-08-05,BXCM4487,2,499.5,34104-4296,Naples,
2024-08-05,BXCL1786,1,642.5,60614-6602,Chicago,B2B
2024-08-05,BXCL1149,1,246.5,42701,Elizabethtown,
2024-08-06,BXCM3891,1,477.5,20603,Waldorf,
2024-08-06,BXCM4491,1,1049.5,29910,Bluffton,
2024-08-06,BXCM5015,1,604.0,46074-4356,Westfield,
2024-08-07,BXCM1657,2,444.5,33912-3907,Fort Myers,B2B
2024-08-07,BXCM1652,1,1022.0,33912-3907,Fort Myers,B2B
2024-08-07,BXCL1152,1,477.5,20155-2954,Gainesville,
2024-08-07,BXCL1781,1,851.5,59911-5823,Bigfork,
2024-08-07,BXCM3686,1,917.5,10538-1218,Larchmont,
2024-08-07,BXCM1782,2,279.5,75208,Dallas,B2B
2024-08-07,BXCM3686,1,962.5,98053-5634,REDMOND,
2024-08-07,BXCM1653,1,1165.0,33034-2304,Florida City,
2024-08-07,BXCM5157,1,1104.5,28326-8282,Cameron,B2B
2024-08-07,BXCM1784,1,422.5,34293-6092,Venice,B2B
2024-08-08,BXCM3765,1,796.5,39146,Pickens,
2024-08-08,BXCM3765,1,994.5,39146,Pickens,
2024-08-08,BXCL1784,1,554.5,10036-6342,New York,
2024-08-08,BXCM3765,1,994.5,29407,Charleston,B2B
2024-08-08,BXCM1021,1,170.0,33401-4314,West Palm Beach,
2024-08-08,BXCM5157,1,1104.5,28412-3819,Wilmington,
2024-08-08,BXCL1144,1,334.5,22205-1543,Arlington,
2024-08-08,BXCM1653,1,1203.5,07928-1841,chatham,
2024-08-09,BXCM1635,1,697.5,30117-4151,Carrollton,
2024-08-09,BXCM1783,1,367.5,33957-5712,Sanibel,
2024-08-09,BXCM4254,1,2435.5,32904-3537,Melbourne,B2B
2024-08-10,BXCM5157,2,774.5,30815-5095,Hephzibah,
2024-08-10,BXCM5157,1,1214.5,15317-4833,Canonsburg,
2024-08-10,BXCM1655,1,1165.0,32963-1210,Vero Beach,B2B
2024-08-10,BXCM1678,1,730.5,30096-5308,Duluth,
2024-08-10,BXCL1705,1,303.0,33308-5903,Fort Lauderdale,B2B
2024-08-10,BXCM3790,1,134.7,33308-5903,Fort Lauderdale,B2B
2024-08-10,BXCL1781,1,851.5,02360-3509,Plymouth,
2024-08-10,BXCL1784,1,554.5,02360-3509,Plymouth,
2024-08-10,BXCM1617,1,884.5,02675-1823,Yarmouthport,
2024-08-10,BXCM3765,1,994.5,34972-7700,Okeechobee,
2024-08-10,BXCM3784,1,156.98,C0B 1M0,Clinton,
2024-08-10,BXCL1402,1,102.53,95051-5712,Santa Clara,
2024-08-10,BXCL1402,1,102.53,95051-5712,Santa Clara,
2024-08-10,BXCM1021,1,170.0,95051-5712,Santa Clara,
2024-08-10,BXCM3765,1,994.5,39146,Pickens,B2B
2024-08-10,BXCM3765,1,796.5,39146,Pickens,B2B
2024-08-10,BXCM1751,1,323.5,32224-2234,Jacksonville,
2024-08-10,BXCL1786,1,642.5,83001-9308,Jackson,
2024-08-10,BXCL1548,1,154.5,14534-1858,Pittsford,B2B
2024-08-10,BXCM5057,1,642.5,04046-7927,Arundel,
2024-08-11,BXCM3765,2,796.5,30082-4013,Smyrna,
2024-08-11,BXCM4528,1,202.5,02564,Siasconset,
2024-08-11,BXCM4493,1,697.5,02556-2932,Falmouth,B2B
2024-08-11,BXCM3765,1,994.5,55406,Minneapolis,
2024-08-12,BXCL1641,1,895.5,45122-9728,Goshen,B2B
2024-08-12,BXCM4487,2,499.5,06853-1033,Norwalk,
2024-08-12,BXCM4494,1,1214.5,06853-1033,Norwalk,
2024-08-13,BXCL1684,2,252.0,T2W 4T6,Calgary,
2024-08-13,BXCM5157,1,1214.5,56308-8504,Alexandria,B2B
2024-08-13,BXCM5157,1,1214.5,80224-1013,Denver,B2B
2024-08-13,BXCM5366,1,15.0,73077-8438,Perry,SP
2024-08-13,BXCM5355,1,15.0,73077-8438,Perry,SP
2024-08-13,BXCM5370,1,15.0,73077-8438,Perry,SP
2024-08-13,BXCM5371,1,15.0,73077-8438,Perry,SP
2024-08-13,BXCM5353,1,15.0,73077-8438,Perry,SP
2024-08-13,BXCM3789,2,576.5,36611-2210,Chickasaw,B2B
2024-08-13,BXCM5373,1,15.0,29927-4381,Hardeeville,SP
2024-08-13,BXCM5365,1,15.0,29927-4381,Hardeeville,SP
2024-08-13,BXCM5349,1,15.0,29927-4381,Hardeeville,SP
2024-08-13,BXCM5369,1,15.0,29927-4381,Hardeeville,SP
2024-08-13,BXCM5375,1,15.0,31768-0465,Moultrie,SP
2024-08-13,BXCM5361,1,15.0,31768-0465,Moultrie,SP
2024-08-13,BXCM5353,1,15.0,33701,Saint Petersburg,SP
2024-08-13,BXCM5361,1,15.0,33701,Saint Petersburg,SP
2024-08-13,BXCM5348,1,15.0,33701,Saint Petersburg,SP
2024-08-13,BXCM5357,1,15.0,33701,Saint Petersburg,SP
2024-08-13,BXCM5372,1,15.0,33701,Saint Petersburg,SP
2024-08-13,BXCM5375,1,15.0,33701,Saint Petersburg,SP
2024-08-13,BXCM5350,1,15.0,33701,Saint Petersburg,SP
2024-08-13,BXCM5371,1,15.0,33701,Saint Petersburg,SP
2024-08-13,BXCM5353,1,15.0,02494,Needham,SP
2024-08-13,BXCM5357,1,15.0,02494,Needham,SP
2024-08-13,BXCM5369,1,15.0,02494,Needham,SP
2024-08-13,BXCM5360,1,15.0,02494,Needham,SP
2024-08-13,BXCM3765,1,994.5,29486-7958,Summerville,
2024-08-13,BXCL1551,1,1192.5,97759,Sisters,
2024-08-13,BXCL1556,1,1170.5,97759,Sisters,
2024-08-13,BXCM1655,1,1165.0,33178-1005,Medley,B2B
2024-08-13,BXCM5157,1,1104.5,80550-8042,Windsor,
2024-08-13,BXCM3765,1,1126.5,35984-5014,Mentone,B2B
2024-08-13,BXCM3765,1,1126.5,35984-5014,Mentone,B2B
2024-08-14,BXCM3690,1,642.5,92629-4419,Dana Point,
2024-08-14,BXCM1679,1,626.0,27613-6582,Raleigh,B2B
2024-08-14,BXCL1773,1,543.5,36571-3528,Saraland,
2024-08-14,BXCM4592,1,532.0,95337-8987,Manteca,
2024-08-14,BXCM5157,1,1214.5,70427-8426,Bogalusa,B2B
2024-08-14,BXCM5157,1,1214.5,33455-3835,Hobe Sound,
2024-08-14,BXCL1784,1,554.5,61938-8615,Mattoon,
2024-08-15,BXCL1686,1,742.5,06825-1326,Fairfield,
2024-08-15,BXCL1150,1,285.0,30350-3736,Atlanta,
2024-08-15,BXCM2362,1,139.75,34667-3910,Hudson,
2024-08-15,BXCM5157,1,1214.5,78746-1400,Austin,
2024-08-15,BXCM5060,2,851.5,40299-1751,Louisville,B2B
2024-08-15,BXCM5060,2,769.0,40299-1751,Louisville,B2B
2024-08-16,BXCM1655,1,945.0,36532,Fairhope,
2024-08-16,BXCL1557,1,593.0,78657-6100,Horseshoe Bay,
2024-08-16,BXCM2379,4,334.5,34689,Tarpon Springs,
2024-08-16,BXCM1648,2,285.0,28027-0275,Concord,
2024-08-16,BXCL1783,1,763.5,60614-5308,Chicago,
2024-08-16,BXCL1786,1,642.5,28203-5901,Charlotte,B2B
2024-08-16,BXCM4491,1,1049.5,80210-1807,Denver,B2B
2024-08-16,BXCM1653,1,1203.5,21401-3397,Annapolis,
2024-08-16,BXCM4536,1,664.5,30022-6274,Alpharetta,B2B
2024-08-17,BXCM2356,1,139.75,25413-3701,Bunker Hill,
2024-08-17,BXCM4834,2,747.0,34484-3378,Oxford,B2B
2024-08-18,BXCM4732,1,105.0,28277-3593,Charlotte,
2024-08-18,BXCM5030,1,499.5,11946-1570,Hampton Bays,B2B
2024-08-18,BXCL1740,1,972.5,02127-8737,Boston,
2024-08-18,BXCM5157,1,1214.5,78072,Tilden,B2B
2024-08-18,BXCM5157,1,1214.5,10965-1333,Pearl River,
2024-08-18,BXCL1641,1,697.5,43076,Thornville,
2024-08-18,BXCM3784,1,156.98,98592-9758,union,
2024-08-18,BXCL1175,1,395.0,33908-4693,Fort Myers,
2024-08-19,BXCL1269,1,703.0,28036-7878,Davidson,
2024-08-19,BXCM4244,1,494.0,75093-6327,Plano,
2024-08-19,BXCL1265,1,664.5,19968,Milton,
2024-08-19,BXCM4523,1,367.5,11530,Garden City,
2024-08-20,BXCL1756,1,917.5,85044-3517,Phoenix,
2024-08-20,BXCM4492,1,1137.5,98199-3924,Seattle,
2024-08-20,BXCM4486,2,433.5,98199-3924,Seattle,
2024-08-21,BXCL1786,1,642.5,27410,Greensboro,
2024-08-21,BXCM1653,1,1165.0,11968-3070,Southampton,B2B
2024-08-22,BXCL1783,1,763.5,02842-4984,Middletown,
2024-08-22,BXCL1786,1,642.5,77578-4337,Manvel,
2024-08-22,BXCL1641,1,697.5,34201-2354,University Park,
2024-08-22,BXCM1606,1,395.0,77541,Freeport,B2B
2024-08-22,BXCL1641,1,972.5,11932-4220,Bridgehampton,
2024-08-22,BXCM4266,1,1379.5,13367,Lowville,
2024-08-23,BXCL1781,1,851.5,34997-7249,Stuart,B2B
2024-08-23,BXCM5377,1,15.0,70471,Mandeville,SP
2024-08-23,BXCM5369,1,15.0,11570-1105,Rockville Centre,SP
2024-08-23,BXCM5353,1,15.0,78945-2632,La Grange,SP
2024-08-23,BXCM5361,1,15.0,78945-2632,La Grange,SP
2024-08-23,BXCM5375,1,15.0,78945-2632,La Grange,SP
2024-08-23,BXCM5357,1,15.0,78945-2632,La Grange,SP
2024-08-23,BXCM5363,1,15.0,78945-2632,La Grange,SP
2024-08-24,BXCM5365,1,15.0,19711-2038,Newark,SP
2024-08-24,BXCM5349,1,15.0,19711-2038,Newark,SP
2024-08-24,BXCM5369,1,15.0,19711-2038,Newark,SP
2024-08-24,BXCM5367,1,15.0,19711-2038,Newark,SP
2024-08-24,BXCM5359,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5356,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5369,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5349,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5364,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5367,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5353,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5377,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5352,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM5371,1,15.0,54115-9433,De Pere,SP
2024-08-24,BXCM3915,2,332.7,08742-4141,Point Pleasant Beach,
2024-08-24,BXCL1641,2,627.75,20151,Chantilly,
2024-08-24,BXCM5369,1,15.0,18901-2450,Doylestown,SP
2024-08-24,BXCM5377,1,15.0,18901-2450,Doylestown,SP
2024-08-24,BXCM5349,1,15.0,18901-2450,Doylestown,SP
2024-08-24,BXCM5359,1,15.0,18901-2450,Doylestown,SP
2024-08-24,BXCM5352,1,15.0,18901-2450,Doylestown,SP
2024-08-24,BXCM4490,1,316.8,02360-2280,Plymouth,
2024-08-24,BXCM5357,1,15.0,36039,Hardaway,SP
2024-08-24,BXCM5360,1,15.0,36039,Hardaway,SP
2024-08-24,BXCM5363,1,15.0,36039,Hardaway,SP
2024-08-24,BXCM5356,1,15.0,36039,Hardaway,SP
2024-08-24,BXCL1562,1,390.15,27597-6038,Zebulon,
2024-08-24,BXCM4244,1,400.05,28782-6682,Tryon,
2024-08-25,BXCL1609,1,380.25,90064-3603,Los Angeles,
2024-08-25,BXCM3913,1,4270.95,89061-7559,Pahrump,B2B
2024-08-25,BXCM5361,1,15.0,33455,Hobe Sound,SP
2024-08-25,BXCM5360,1,15.0,33455,Hobe Sound,SP
2024-08-25,BXCM5373,1,15.0,33455,Hobe Sound,SP
2024-08-25,BXCM5365,1,15.0,33455,Hobe Sound,SP
2024-08-25,BXCM5375,1,15.0,33455,Hobe Sound,SP
2024-08-25,BXCM5359,1,15.0,19041-7700,Haverford,SP
2024-08-25,BXCM5352,1,15.0,19041-7700,Haverford,SP
2024-08-25,BXCM5362,1,15.0,19041-7700,Haverford,SP
2024-08-25,BXCM5377,1,15.0,19041-7700,Haverford,SP
2024-08-25,BXCM5363,1,15.0,19041-7700,Haverford,SP
2024-08-25,BXCM5358,1,15.0,19041-7700,Haverford,SP
2024-08-25,BXCM5361,1,15.0,20759-9654,Fulton,SP
2024-08-25,BXCM5375,1,15.0,20759-9654,Fulton,SP
2024-08-25,BXCM5367,1,15.0,05452-2858,Essex Junction,SP
2024-08-25,BXCM5348,1,15.0,05452-2858,Essex Junction,SP
2024-08-25,BXCM5364,1,15.0,05452-2858,Essex Junction,SP
2024-08-25,BXCM5355,1,15.0,05452-2858,Essex Junction,SP
2024-08-25,BXCM3765,1,895.05,19041-1106,Haverford,
2024-08-25,BXCM4178,1,499.05,84738-6702,Ivins,
2024-08-25,BXCM1641,1,231.75,84738-6702,Ivins,
2024-08-25,BXCM5367,1,15.0,65101-9432,WARDSVILLE,SP
2024-08-25,BXCM5359,1,15.0,65101-9432,WARDSVILLE,SP
2024-08-25,BXCM4178,1,499.05,84738-6702,Ivins,
2024-08-25,BXCM5369,1,15.0,33308-2409,Fort Lauderdale,SP
2024-08-25,BXCM5368,1,15.0,33308-2409,Fort Lauderdale,SP
2024-08-25,BXCM5365,1,15.0,33308-2409,Fort Lauderdale,SP
2024-08-25,BXCM5373,1,15.0,33308-2409,Fort Lauderdale,SP
2024-08-25,BXCM5349,1,15.0,33308-2409,Fort Lauderdale,SP
2024-08-25,BXCM1653,1,1083.15,32413-9610,Panama City Beach,
2024-08-25,BXCM3892,1,350.55,44241-4140,Streetsboro,
2024-08-25,BXCM4491,1,944.55,29915-2302,Daufuskie Island,
2024-08-25,BXCM5348,1,15.0,06830-3808,Greenwich,SP
2024-08-25,BXCM5355,1,15.0,06830-3808,Greenwich,SP
2024-08-25,BXCM5350,1,15.0,06830-3808,Greenwich,SP
2024-08-25,BXCM5361,1,15.0,06830-3808,Greenwich,SP
2024-08-25,BXCM3784,2,156.98,40502-2787,Lexington,
2024-08-25,BXCM3844,2,122.33,29466-8258,Mount Pleasant,
2024-08-25,BXCM3797,1,914.85,73028-8999,Crescent,B2B
2024-08-25,BXCM3690,1,578.25,31558-4570,St Marys,
2024-08-26,BXCM5351,1,15.0,92604,Irvine,SP
2024-08-26,BXCM5349,1,15.0,92604,Irvine,SP
2024-08-26,BXCM5366,1,15.0,92604,Irvine,SP
2024-08-26,BXCM5360,1,15.0,92604,Irvine,SP
2024-08-26,BXCM5375,1,15.0,92604,Irvine,SP
2024-08-26,BXCM5353,1,15.0,92604,Irvine,SP
2024-08-26,BXCM5353,1,15.0,46038-2721,Fishers,SP
2024-08-26,BXCM5375,1,15.0,46038-2721,Fishers,SP
2024-08-26,BXCM5368,1,15.0,46038-2721,Fishers,SP
2024-08-26,BXCM5361,1,15.0,46038-2721,Fishers,SP
2024-08-26,BXCM1751,1,261.45,25309-1721,South Charleston,
2024-08-26,BXCM5351,1,15.0,04640-3740,Hancock,SP
2024-08-26,BXCM5369,1,15.0,04640-3740,Hancock,SP
2024-08-26,BXCM5352,1,15.0,04640-3740,Hancock,SP
2024-08-26,BXCM5349,1,15.0,04640-3740,Hancock,SP
2024-08-26,BXCM5365,1,15.0,55436-1902,Minneapolis,SP
2024-08-26,BXCM5349,1,15.0,55436-1902,Minneapolis,SP
2024-08-26,BXCM5367,1,15.0,55436-1902,Minneapolis,SP
2024-08-26,BXCM5359,1,15.0,27615-1918,Raleigh,SP
2024-08-26,BXCM5352,1,15.0,27615-1918,Raleigh,SP
2024-08-26,BXCM5364,1,15.0,27615-1918,Raleigh,SP
2024-08-26,BXCM5362,1,15.0,27615-1918,Raleigh,SP
2024-08-26,BXCM5367,1,15.0,27615-1918,Raleigh,SP
2024-08-26,BXCM3765,1,895.05,02655-1918,Osterville,
2024-08-26,BXCM2361,1,1033.65,48451-9089,Linden,
2024-08-26,BXCM1784,1,380.25,34216,Anna Maria,B2B
2024-08-26,BXCM5155,1,499.05,49423-8982,Holland,
2024-08-26,BXCL1785,2,320.85,48103-2721,Ann Arbor,B2B
2024-08-26,BXCL1786,1,578.25,37066-5752,Gallatin,
2024-08-26,BXCM1653,1,1083.15,40056-9014,Pewee Valley,
2024-08-27,BXCM5153,1,495.0,19063,Media,
2024-08-27,BXCM3892,2,350.55,27530-5544,Goldsboro,
2024-08-27,BXCM1656,1,216.9,59716,Big sky,
2024-08-27,BXCL1150,1,256.5,76107-2611,Fort Worth,
2024-08-27,BXCM4493,2,627.75,35213-3630,Birmingham,
2024-08-27,BXCL1149,1,221.85,32163-4041,The Villages,
2024-08-28,BXCM4486,2,390.15,33928,Estero,
2024-08-28,BXCM1656,1,216.9,23103-2667,Manakin Sabot,
2024-08-28,BXCL1292,1,1023.75,44122-2724,Shaker Heights,
2024-08-28,BXCL1781,1,766.35,02564,Siasconset,
2024-08-28,BXCM4217,1,603.0,99148-9621,Loon Lake,B2B
2024-08-28,BXCM4217,1,504.0,99148-9621,Loon Lake,B2B
2024-08-28,BXCM4289,2,657.45,99148-9621,Loon Lake,B2B
2024-08-28,BXCM1810,1,494.1,96748-1221,Kaunakakai,B2B
2024-08-28,BXCL1609,1,380.25,35244,Birmingham,
2024-08-28,BXCL1150,1,256.5,35244,Birmingham,
2024-08-29,BXCM3934,1,974.25,31029-4857,Forsyth,
2024-08-29,BXCM4489,1,1117.8,30534-6493,Dawsonville,
2024-08-29,BXCM4489,1,751.5,30534-6493,Dawsonville,
2024-08-29,BXCM3784,1,156.98,27615-1918,Raleigh,B2B
2024-08-29,BXCM5157,1,938.83,02766-2410,Norton,B2B
2024-08-29,BXCM4486,1,390.15,02766-2410,Norton,B2B
2024-08-29,BXCM4073,1,1192.05,75051-3466,Grand Prairie,B2B
2024-08-29,BXCM3891,1,429.75,20603,Waldorf,
2024-08-29,BXCM1021,1,170.0,95051-5712,Santa Clara,
2024-08-29,BXCM3961,2,1063.35,30701-9509,Calhoun,
2024-08-30,BXCM5153,1,495.0,10028-7433,New York,B2B
2024-08-30,BXCM4525,2,261.45,06897-1324,Wilton,
2024-08-30,BXCM5157,1,1032.33,70005-2818,Metairie,
2024-08-30,BXCM1651,1,999.0,49240-8502,Grass Lake,
2024-08-30,BXCM4596,1,340.65,K2H 0A1,Nepean,
2024-08-30,BXCM4491,1,944.55,30327-2214,Atlanta,B2B
2024-08-30,BXCM4486,1,390.15,90505-3312,Torrance,B2B
2024-08-30,BXCL1730,1,865.35,29690,Travelers Rest,
2024-08-30,BXCM5155,1,499.05,33928-3990,Estero,B2B
2024-08-30,BXCM5157,1,1032.33,30677-3675,Watkinsville,
2024-08-30,BXCM5348,1,15.0,29910,Bluffton,SP
2024-08-30,BXCM5359,1,15.0,29910,Bluffton,SP
2024-08-30,BXCM5367,1,15.0,29910,Bluffton,SP
2024-08-30,BXCM3784,2,156.98,02601-4523,Hyannis,
2024-08-31,BXCM4491,1,944.55,11780-3432,saint james,
2024-08-31,BXCM5371,1,15.0,29910,Bluffton,SP
2024-08-31,BXCM5360,1,15.0,29910,Bluffton,SP
2024-08-31,BXCM5356,1,15.0,29910,Bluffton,SP
2024-08-31,BXCM4487,2,449.55,33611,Tampa,
2024-08-31,BXCM1609,1,345.6,65101-9432,Jefferson City,
2024-08-31,BXCM5367,1,15.0,44256-8238,Medina,SP
2024-08-31,BXCM5359,1,15.0,44256-8238,Medina,SP
2024-08-31,BXCM5377,1,15.0,44256-8238,Medina,SP
2024-08-31,BXCM5352,1,15.0,44256-8238,Medina,SP
2024-08-31,BXCM5369,1,15.0,44256-8238,Medina,SP
2024-08-31,BXCM5157,1,1032.33,31768-0465,Moultrie,
2024-08-31,BXCM5359,1,15.0,32224-2234,Jacksonville,SP
2024-08-31,BXCM5361,1,15.0,32224-2234,Jacksonville,SP
2024-08-31,BXCM5375,1,15.0,31901,COLUMBUS,SP
2024-08-31,BXCM5353,1,15.0,31901,COLUMBUS,SP
2024-08-31,BXCM5360,1,15.0,31901,COLUMBUS,SP
2024-08-31,BXCM5361,1,15.0,31901,COLUMBUS,SP
2024-08-31,BXCM5365,1,15.0,74055-7983,Owasso,SP
2024-08-31,BXCM5361,1,15.0,74055-7983,Owasso,SP
