,Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
22000,2023-04-11,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,242,0.0455,401.38,16.0,0,0
22001,2023-04-12,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,409,0.0293,401.38,17.0,0,0
22002,2023-04-13,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,377,0.0398,401.38,20.0,0,0
22003,2023-04-14,905-075/GL0999-061/MINERAL,Dining Tables,22,On Promotion,338,0.0651,401.38,27.0,0,0
22004,2023-04-15,905-075/GL0999-061/MINERAL,Dining Tables,25,On Promotion,396,0.0631,401.38,30.0,0,0
22005,2023-04-16,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,330,0.0333,401.38,16.0,0,0
22006,2023-04-17,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,330,0.0303,401.38,15.0,0,0
22007,2023-04-18,905-075/GL0999-061/MINERAL,Dining Tables,20,On Promotion,314,0.0637,401.38,25.0,0,0
22008,2023-04-19,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,307,0.0423,401.38,18.0,0,0
22009,2023-04-20,905-075/GL0999-061/MINERAL,Dining Tables,29,On Promotion,456,0.0636,401.38,34.0,0,0
22010,2023-04-21,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,223,0.0493,401.38,16.0,0,0
22011,2023-04-22,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,247,0.0405,401.38,15.0,0,0
22012,2023-04-23,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,330,0.0364,401.38,17.0,0,0
22013,2023-04-24,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,394,0.0584,401.38,28.0,0,0
22014,2023-04-25,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,346,0.0665,401.38,28.0,0,0
22015,2023-04-26,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,471,0.0276,401.38,18.0,0,0
22016,2023-04-27,905-075/GL0999-061/MINERAL,Dining Tables,31,On Promotion,261,0.1188,401.38,36.0,0,0
22017,2023-04-28,905-075/GL0999-061/MINERAL,Dining Tables,27,On Promotion,272,0.0993,401.38,32.0,0,0
22018,2023-04-29,905-075/GL0999-061/MINERAL,Dining Tables,19,On Promotion,245,0.0776,401.38,24.0,0,0
22019,2023-04-30,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,292,0.0822,401.38,29.0,0,0
22020,2023-05-01,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,250,0.04,401.38,15.0,0,0
22021,2023-05-02,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,318,0.0818,401.38,31.0,0,0
22022,2023-05-03,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,222,0.0676,401.38,20.0,0,0
22023,2023-05-04,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,563,0.0266,401.38,20.0,0,0
22024,2023-05-05,905-075/GL0999-061/MINERAL,Dining Tables,30,On Promotion,392,0.0765,401.38,35.0,0,0
22025,2023-05-06,905-075/GL0999-061/MINERAL,Dining Tables,18,On Promotion,292,0.0616,401.38,23.0,0,0
22026,2023-05-07,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,430,0.0233,401.38,15.0,0,0
22027,2023-05-08,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,324,0.0401,401.38,18.0,0,0
22028,2023-05-09,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,300,0.0333,401.38,15.0,0,0
22029,2023-05-10,905-075/GL0999-061/MINERAL,Dining Tables,32,On Promotion,517,0.0619,401.38,37.0,0,0
22030,2023-05-11,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,321,0.0436,401.38,19.0,0,0
22031,2023-05-12,905-075/GL0999-061/MINERAL,Dining Tables,29,On Promotion,282,0.1028,401.38,34.0,0,0
22032,2023-05-13,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,308,0.039,401.38,17.0,0,0
22033,2023-05-14,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,259,0.0386,401.38,15.0,0,0
22034,2023-05-15,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,316,0.038,401.38,17.0,0,0
22035,2023-05-16,905-075/GL0999-061/MINERAL,Dining Tables,17,On Promotion,217,0.0783,401.38,22.0,0,0
22036,2023-05-17,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,481,0.0312,401.38,20.0,0,0
22037,2023-05-18,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,202,0.0693,401.38,19.0,0,0
22038,2023-05-19,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,309,0.0356,401.38,16.0,0,0
22039,2023-05-20,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,314,0.035,401.38,16.0,0,0
22040,2023-05-21,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,203,0.064,401.38,18.0,0,0
22041,2023-05-22,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,246,0.0447,401.38,16.0,0,1
22042,2023-05-23,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,296,0.0439,401.38,18.0,0,1
22043,2023-05-24,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,434,0.0323,401.38,19.0,0,1
22044,2023-05-25,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,225,0.0667,401.38,20.0,0,1
22045,2023-05-26,905-075/GL0999-061/MINERAL,Dining Tables,50,On Promotion,661,0.0756,401.38,55.0,0,1
22046,2023-05-27,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,262,0.0382,401.38,15.0,0,1
22047,2023-05-28,905-075/GL0999-061/MINERAL,Dining Tables,8,Off Promotion,260,0.0308,401.38,13.0,0,1
22048,2023-05-29,905-075/GL0999-061/MINERAL,Dining Tables,19,On Promotion,283,0.0671,401.38,24.0,1,0
22049,2023-05-30,905-075/GL0999-061/MINERAL,Dining Tables,21,On Promotion,312,0.0673,401.38,26.0,0,0
22050,2023-05-31,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,380,0.0342,401.38,18.0,0,0
22051,2023-06-01,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,360,0.0444,401.38,21.0,0,0
22052,2023-06-02,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,409,0.0342,401.38,19.0,0,0
22053,2023-06-03,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,239,0.0502,401.38,17.0,0,0
22054,2023-06-04,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,287,0.0348,401.38,15.0,0,0
22055,2023-06-05,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,375,0.024,401.38,14.0,0,0
22056,2023-06-06,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,259,0.0463,401.38,17.0,0,0
22057,2023-06-07,905-075/GL0999-061/MINERAL,Dining Tables,33,On Promotion,422,0.0782,401.38,38.0,0,0
22058,2023-06-08,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,295,0.0508,401.38,20.0,0,0
22059,2023-06-09,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,210,0.0524,401.38,16.0,0,0
22060,2023-06-10,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,388,0.0619,401.38,29.0,0,0
22061,2023-06-11,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,285,0.0351,401.38,15.0,0,0
22062,2023-06-12,905-075/GL0999-061/MINERAL,Dining Tables,22,On Promotion,284,0.0775,401.38,27.0,0,1
22063,2023-06-13,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,371,0.0296,401.38,16.0,0,1
22064,2023-06-14,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,380,0.0395,401.38,20.0,0,1
22065,2023-06-15,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,499,0.024,401.38,17.0,0,1
22066,2023-06-16,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,342,0.0322,401.38,16.0,0,1
22067,2023-06-17,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,313,0.0447,401.38,19.0,0,1
22068,2023-06-18,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,238,0.0462,401.38,16.0,0,1
22069,2023-06-19,905-075/GL0999-061/MINERAL,Dining Tables,61,On Promotion,815,0.0748,401.38,66.0,1,0
22070,2023-06-20,905-075/GL0999-061/MINERAL,Dining Tables,21,On Promotion,369,0.0569,401.38,26.0,0,0
22071,2023-06-21,905-075/GL0999-061/MINERAL,Dining Tables,19,On Promotion,218,0.0872,401.38,24.0,0,0
22072,2023-06-22,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,330,0.0333,401.38,16.0,0,0
22073,2023-06-23,905-075/GL0999-061/MINERAL,Dining Tables,25,On Promotion,339,0.0737,401.38,30.0,0,0
22074,2023-06-24,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,284,0.0423,401.38,17.0,0,0
22075,2023-06-25,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,334,0.0359,401.38,17.0,0,0
22076,2023-06-26,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,278,0.0324,401.38,14.0,0,0
22077,2023-06-27,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,343,0.035,401.38,17.0,0,1
22078,2023-06-28,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,486,0.0309,401.38,20.0,0,1
22079,2023-06-29,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,438,0.0365,401.38,21.0,0,1
22080,2023-06-30,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,239,0.0502,401.38,17.0,0,1
22081,2023-07-01,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,236,0.0424,401.38,15.0,0,1
22082,2023-07-02,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,330,0.0303,401.38,15.0,0,1
22083,2023-07-03,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,370,0.0243,401.38,14.0,0,1
22084,2023-07-04,905-075/GL0999-061/MINERAL,Dining Tables,34,On Promotion,526,0.0646,401.38,39.0,1,0
22085,2023-07-05,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,387,0.0362,401.38,19.0,0,0
22086,2023-07-06,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,457,0.0241,401.38,16.0,0,0
22087,2023-07-07,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,237,0.0464,401.38,16.0,0,0
22088,2023-07-08,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,272,0.0368,401.38,15.0,0,0
22089,2023-07-09,905-075/GL0999-061/MINERAL,Dining Tables,20,On Promotion,327,0.0612,401.38,25.0,0,0
22090,2023-07-10,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,316,0.038,401.38,17.0,0,0
22091,2023-07-11,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,358,0.0307,401.38,16.0,0,0
22092,2023-07-12,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,426,0.0305,401.38,18.0,0,0
22093,2023-07-13,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,316,0.0506,401.38,21.0,0,0
22094,2023-07-14,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,214,0.0561,401.38,17.0,0,0
22095,2023-07-15,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,311,0.0354,401.38,16.0,0,0
22096,2023-07-16,905-075/GL0999-061/MINERAL,Dining Tables,18,On Promotion,252,0.0714,401.38,23.0,0,0
22097,2023-07-17,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,242,0.0413,401.38,15.0,0,0
22098,2023-07-18,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,327,0.0367,401.38,17.0,0,0
22099,2023-07-19,905-075/GL0999-061/MINERAL,Dining Tables,33,On Promotion,358,0.0922,401.38,38.0,0,0
22100,2023-07-20,905-075/GL0999-061/MINERAL,Dining Tables,32,On Promotion,372,0.086,401.38,37.0,0,0
22101,2023-07-21,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,370,0.0297,401.38,16.0,0,0
22102,2023-07-22,905-075/GL0999-061/MINERAL,Dining Tables,15,On Promotion,283,0.053,401.38,20.0,0,0
22103,2023-07-23,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,297,0.0404,401.38,17.0,0,0
22104,2023-07-24,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,297,0.0404,401.38,17.0,0,0
22105,2023-07-25,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,257,0.0389,401.38,15.0,0,0
22106,2023-07-26,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,291,0.0893,401.38,31.0,0,0
22107,2023-07-27,905-075/GL0999-061/MINERAL,Dining Tables,28,On Promotion,271,0.1033,401.38,33.0,0,0
22108,2023-07-28,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,360,0.0306,401.38,16.0,0,0
22109,2023-07-29,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,267,0.0375,401.38,15.0,0,0
22110,2023-07-30,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,225,0.1156,401.38,31.0,0,0
22111,2023-07-31,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,275,0.0436,401.38,17.0,0,0
22112,2023-08-01,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,235,0.0553,401.38,18.0,0,0
22113,2023-08-02,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,279,0.0502,401.38,19.0,0,0
22114,2023-08-03,905-075/GL0999-061/MINERAL,Dining Tables,28,On Promotion,327,0.0856,401.38,33.0,0,0
22115,2023-08-04,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,288,0.0382,401.38,16.0,0,0
22116,2023-08-05,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,359,0.0362,401.38,18.0,0,0
22117,2023-08-06,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,317,0.0347,401.38,16.0,0,0
22118,2023-08-07,905-075/GL0999-061/MINERAL,Dining Tables,22,On Promotion,244,0.0902,401.38,27.0,0,0
22119,2023-08-08,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,349,0.0659,401.38,28.0,0,0
22120,2023-08-09,905-075/GL0999-061/MINERAL,Dining Tables,37,On Promotion,194,0.1907,401.38,42.0,0,0
22121,2023-08-10,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,469,0.032,401.38,20.0,0,0
22122,2023-08-11,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,328,0.0305,401.38,15.0,0,0
22123,2023-08-12,905-075/GL0999-061/MINERAL,Dining Tables,25,On Promotion,278,0.0899,401.38,30.0,0,0
22124,2023-08-13,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,258,0.0465,401.38,17.0,0,0
22125,2023-08-14,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,345,0.0261,401.38,14.0,0,0
22126,2023-08-15,905-075/GL0999-061/MINERAL,Dining Tables,30,On Promotion,266,0.1128,401.38,35.0,0,0
22127,2023-08-16,905-075/GL0999-061/MINERAL,Dining Tables,18,Off Promotion,434,0.0415,401.38,23.0,0,0
22128,2023-08-17,905-075/GL0999-061/MINERAL,Dining Tables,39,On Promotion,419,0.0931,401.38,44.0,0,0
22129,2023-08-18,905-075/GL0999-061/MINERAL,Dining Tables,19,On Promotion,263,0.0722,401.38,24.0,0,0
22130,2023-08-19,905-075/GL0999-061/MINERAL,Dining Tables,8,Off Promotion,381,0.021,401.38,13.0,0,0
22131,2023-08-20,905-075/GL0999-061/MINERAL,Dining Tables,20,On Promotion,258,0.0775,401.38,25.0,0,0
22132,2023-08-21,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,314,0.0287,401.38,14.0,0,0
22133,2023-08-22,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,305,0.0393,401.38,17.0,0,0
22134,2023-08-23,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,293,0.0819,401.38,29.0,0,0
22135,2023-08-24,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,450,0.0356,401.38,21.0,0,0
22136,2023-08-25,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,362,0.0331,401.38,17.0,0,0
22137,2023-08-26,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,289,0.0311,401.38,14.0,0,0
22138,2023-08-27,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,398,0.0302,401.38,17.0,0,0
22139,2023-08-28,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,258,0.0426,401.38,16.0,0,1
22140,2023-08-29,905-075/GL0999-061/MINERAL,Dining Tables,18,On Promotion,281,0.0641,401.38,23.0,0,1
22141,2023-08-30,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,451,0.0355,401.38,21.0,0,1
22142,2023-08-31,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,423,0.0355,401.38,20.0,0,1
22143,2023-09-01,905-075/GL0999-061/MINERAL,Dining Tables,42,On Promotion,569,0.0738,401.38,47.0,0,1
22144,2023-09-02,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,241,0.0456,401.38,16.0,0,1
22145,2023-09-03,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,341,0.0264,401.38,14.0,0,1
22146,2023-09-04,905-075/GL0999-061/MINERAL,Dining Tables,19,On Promotion,345,0.0551,401.38,24.0,1,0
22147,2023-09-05,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,331,0.0785,401.38,31.0,0,0
22148,2023-09-06,905-075/GL0999-061/MINERAL,Dining Tables,35,On Promotion,559,0.0626,401.38,40.0,0,0
22149,2023-09-07,905-075/GL0999-061/MINERAL,Dining Tables,29,On Promotion,357,0.0812,401.38,34.0,0,0
22150,2023-09-08,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,298,0.0336,401.38,15.0,0,0
22151,2023-09-09,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,216,0.0509,401.38,16.0,0,0
22152,2023-09-10,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,334,0.0329,401.38,16.0,0,0
22153,2023-09-11,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,251,0.0438,401.38,16.0,0,0
22154,2023-09-12,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,211,0.0569,401.38,17.0,0,0
22155,2023-09-13,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,408,0.0588,401.38,29.0,0,0
22156,2023-09-14,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,347,0.0461,401.38,21.0,0,0
22157,2023-09-15,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,290,0.0379,401.38,16.0,0,0
22158,2023-09-16,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,335,0.0328,401.38,16.0,0,0
22159,2023-09-17,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,334,0.0689,401.38,28.0,0,0
22160,2023-09-18,905-075/GL0999-061/MINERAL,Dining Tables,25,On Promotion,333,0.0751,401.38,30.0,0,0
22161,2023-09-19,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,302,0.0861,401.38,31.0,0,0
22162,2023-09-20,905-075/GL0999-061/MINERAL,Dining Tables,28,On Promotion,278,0.1007,401.38,33.0,0,0
22163,2023-09-21,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,394,0.0381,401.38,20.0,0,0
22164,2023-09-22,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,348,0.0316,401.38,16.0,0,0
22165,2023-09-23,905-075/GL0999-061/MINERAL,Dining Tables,14,On Promotion,228,0.0614,401.38,19.0,0,0
22166,2023-09-24,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,398,0.0276,401.38,16.0,0,0
22167,2023-09-25,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,297,0.0337,401.38,15.0,0,0
22168,2023-09-26,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,257,0.0545,401.38,19.0,0,0
22169,2023-09-27,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,435,0.0299,401.38,18.0,0,0
22170,2023-09-28,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,366,0.0355,401.38,18.0,0,0
22171,2023-09-29,905-075/GL0999-061/MINERAL,Dining Tables,18,On Promotion,346,0.052,401.38,23.0,0,0
22172,2023-09-30,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,378,0.0317,401.38,17.0,0,0
22173,2023-10-01,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,361,0.0305,401.38,16.0,0,0
22174,2023-10-02,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,307,0.0423,401.38,18.0,0,1
22175,2023-10-03,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,262,0.042,401.38,16.0,0,1
22176,2023-10-04,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,374,0.0348,401.38,18.0,0,1
22177,2023-10-05,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,249,0.1044,401.38,31.0,0,1
22178,2023-10-06,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,337,0.0445,401.38,20.0,0,1
22179,2023-10-07,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,323,0.031,401.38,15.0,0,1
22180,2023-10-08,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,243,0.0412,401.38,15.0,0,1
22181,2023-10-09,905-075/GL0999-061/MINERAL,Dining Tables,8,Off Promotion,307,0.0261,401.38,13.0,1,0
22182,2023-10-10,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,261,0.046,401.38,17.0,0,0
22183,2023-10-11,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,476,0.0315,401.38,20.0,0,0
22184,2023-10-12,905-075/GL0999-061/MINERAL,Dining Tables,28,On Promotion,442,0.0633,401.38,33.0,0,0
22185,2023-10-13,905-075/GL0999-061/MINERAL,Dining Tables,47,On Promotion,590,0.0797,401.38,52.0,0,0
22186,2023-10-14,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,311,0.0354,401.38,16.0,0,0
22187,2023-10-15,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,250,0.036,401.38,14.0,0,0
22188,2023-10-16,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,353,0.0283,401.38,15.0,0,0
22189,2023-10-17,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,366,0.0301,401.38,16.0,0,0
22190,2023-10-18,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,444,0.0293,401.38,18.0,0,0
22191,2023-10-19,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,338,0.0473,401.38,21.0,0,0
22192,2023-10-20,905-075/GL0999-061/MINERAL,Dining Tables,22,On Promotion,348,0.0632,401.38,27.0,0,0
22193,2023-10-21,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,350,0.0314,401.38,16.0,0,0
22194,2023-10-22,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,357,0.028,401.38,15.0,0,0
22195,2023-10-23,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,293,0.0375,401.38,16.0,0,0
22196,2023-10-24,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,217,0.0507,401.38,16.0,0,0
22197,2023-10-25,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,374,0.0374,401.38,19.0,0,0
22198,2023-10-26,905-075/GL0999-061/MINERAL,Dining Tables,28,On Promotion,378,0.0741,401.38,33.0,0,0
22199,2023-10-27,905-075/GL0999-061/MINERAL,Dining Tables,25,On Promotion,266,0.094,401.38,30.0,0,0
22200,2023-10-28,905-075/GL0999-061/MINERAL,Dining Tables,21,On Promotion,384,0.0547,401.38,26.0,0,0
22201,2023-10-29,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,198,0.0707,401.38,19.0,0,0
22202,2023-10-30,905-075/GL0999-061/MINERAL,Dining Tables,14,On Promotion,257,0.0545,401.38,19.0,0,0
22203,2023-10-31,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,338,0.0355,401.38,17.0,0,0
22204,2023-11-01,905-075/GL0999-061/MINERAL,Dining Tables,33,On Promotion,302,0.1093,401.38,38.0,0,0
22205,2023-11-02,905-075/GL0999-061/MINERAL,Dining Tables,38,On Promotion,504,0.0754,401.38,43.0,0,0
22206,2023-11-03,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,307,0.0358,401.38,16.0,0,1
22207,2023-11-04,905-075/GL0999-061/MINERAL,Dining Tables,22,On Promotion,255,0.0863,401.38,27.0,0,1
22208,2023-11-05,905-075/GL0999-061/MINERAL,Dining Tables,17,On Promotion,210,0.081,401.38,22.0,0,1
22209,2023-11-06,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,303,0.0396,401.38,17.0,0,1
22210,2023-11-07,905-075/GL0999-061/MINERAL,Dining Tables,21,On Promotion,297,0.0707,401.38,26.0,0,1
22211,2023-11-08,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,331,0.0363,401.38,17.0,0,1
22212,2023-11-09,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,460,0.0283,401.38,18.0,0,1
22213,2023-11-10,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,229,0.0393,401.38,14.0,1,0
22214,2023-11-11,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,481,0.0312,401.38,20.0,0,0
22215,2023-11-12,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,343,0.0321,401.38,16.0,0,0
22216,2023-11-13,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,226,0.1062,401.38,29.0,0,0
22217,2023-11-14,905-075/GL0999-061/MINERAL,Dining Tables,16,On Promotion,270,0.0593,401.38,21.0,0,0
22218,2023-11-15,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,374,0.0348,401.38,18.0,0,0
22219,2023-11-16,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,312,0.0417,401.38,18.0,0,1
