,Date,sku_id,category,units sold,promotions,unit_price,stock_in_hand,Customer Visits,Conversion Rate,is_holiday,is_week_before_holiday
23135,2023-09-10,914-078/CELERY,Bookcases,1,Off Promotion,401.38,9.0,351,0.0028,0,0
23136,2023-09-11,914-078/CELERY,Bookcases,1,Off Promotion,401.37,8.0,375,0.0027,0,0
23137,2023-09-11,914-078/CELERY,Bookcases,1,Off Promotion,401.38,7.0,375,0.0027,0,0
23138,2023-09-12,914-078/CELERY,Bookcases,2,Off Promotion,401.37,6.0,549,0.0036,0,0
23139,2023-09-12,914-078/CELERY,Bookcases,2,Off Promotion,401.38,4.0,549,0.0036,0,0
23140,2023-09-13,914-078/CELERY,Bookcases,1,Off Promotion,401.37,58.0,341,0.0029,0,0
23141,2023-09-13,914-078/CELERY,Bookcases,1,Off Promotion,401.38,57.0,341,0.0029,0,0
23142,2023-09-14,914-078/CELERY,Bookcases,1,Off Promotion,401.37,56.0,274,0.0036,0,0
23143,2023-09-14,914-078/CELERY,Bookcases,1,Off Promotion,401.38,55.0,274,0.0036,0,0
23144,2023-09-15,914-078/CELERY,Bookcases,2,Off Promotion,401.37,54.0,806,0.0025,0,0
23145,2023-09-15,914-078/CELERY,Bookcases,2,Off Promotion,401.38,52.0,806,0.0025,0,0
23146,2023-09-16,914-078/CELERY,Bookcases,0,Off Promotion,401.37,50.0,696,0.0,0,0
23147,2023-09-16,914-078/CELERY,Bookcases,0,Off Promotion,401.38,50.0,696,0.0,0,0
23148,2023-09-17,914-078/CELERY,Bookcases,0,Off Promotion,401.37,50.0,566,0.0,0,0
23149,2023-09-17,914-078/CELERY,Bookcases,0,Off Promotion,401.38,50.0,566,0.0,0,0
23150,2023-09-18,914-078/CELERY,Bookcases,2,Off Promotion,401.37,50.0,490,0.0041,0,0
23151,2023-09-18,914-078/CELERY,Bookcases,2,Off Promotion,401.38,48.0,490,0.0041,0,0
23152,2023-09-19,914-078/CELERY,Bookcases,1,Off Promotion,401.37,46.0,399,0.0025,0,0
23153,2023-09-19,914-078/CELERY,Bookcases,1,Off Promotion,401.38,45.0,399,0.0025,0,0
23154,2023-09-20,914-078/CELERY,Bookcases,2,Off Promotion,401.37,44.0,897,0.0022,0,0
23155,2023-09-20,914-078/CELERY,Bookcases,2,Off Promotion,401.38,42.0,897,0.0022,0,0
23156,2023-09-21,914-078/CELERY,Bookcases,0,Off Promotion,401.37,40.0,797,0.0,0,0
23157,2023-09-21,914-078/CELERY,Bookcases,0,Off Promotion,401.38,40.0,797,0.0,0,0
23158,2023-09-22,914-078/CELERY,Bookcases,0,Off Promotion,401.37,40.0,613,0.0,0,0
23159,2023-09-22,914-078/CELERY,Bookcases,0,Off Promotion,401.38,40.0,613,0.0,0,0
23160,2023-09-23,914-078/CELERY,Bookcases,1,Off Promotion,401.37,40.0,182,0.0055,0,0
23161,2023-09-23,914-078/CELERY,Bookcases,1,Off Promotion,401.38,39.0,182,0.0055,0,0
23162,2023-09-24,914-078/CELERY,Bookcases,1,Off Promotion,401.37,38.0,372,0.0027,0,0
23163,2023-09-24,914-078/CELERY,Bookcases,1,Off Promotion,401.38,37.0,372,0.0027,0,0
23164,2023-09-25,914-078/CELERY,Bookcases,0,Off Promotion,401.37,36.0,724,0.0,0,0
23165,2023-09-25,914-078/CELERY,Bookcases,0,Off Promotion,401.38,36.0,724,0.0,0,0
23166,2023-09-26,914-078/CELERY,Bookcases,1,Off Promotion,401.37,36.0,367,0.0027,0,0
23167,2023-09-26,914-078/CELERY,Bookcases,1,Off Promotion,401.38,35.0,367,0.0027,0,0
23168,2023-09-27,914-078/CELERY,Bookcases,1,Off Promotion,401.37,34.0,312,0.0032,0,0
23169,2023-09-27,914-078/CELERY,Bookcases,1,Off Promotion,401.38,33.0,312,0.0032,0,0
23170,2023-09-28,914-078/CELERY,Bookcases,2,Off Promotion,401.37,32.0,390,0.0051,0,0
23171,2023-09-28,914-078/CELERY,Bookcases,2,Off Promotion,401.38,30.0,390,0.0051,0,0
23172,2023-09-29,914-078/CELERY,Bookcases,3,Off Promotion,401.37,28.0,688,0.0044,0,0
23173,2023-09-29,914-078/CELERY,Bookcases,3,Off Promotion,401.38,25.0,688,0.0044,0,0
23174,2023-09-30,914-078/CELERY,Bookcases,0,Off Promotion,401.37,22.0,669,0.0,0,0
23175,2023-09-30,914-078/CELERY,Bookcases,0,Off Promotion,401.38,22.0,669,0.0,0,0
23176,2023-10-01,914-078/CELERY,Bookcases,1,Off Promotion,401.37,22.0,189,0.0053,0,0
23177,2023-10-01,914-078/CELERY,Bookcases,1,Off Promotion,401.38,21.0,189,0.0053,0,0
23178,2023-10-02,914-078/CELERY,Bookcases,3,Off Promotion,401.37,20.0,1108,0.0027,0,1
23179,2023-10-02,914-078/CELERY,Bookcases,3,Off Promotion,401.38,17.0,1108,0.0027,0,1
23180,2023-10-03,914-078/CELERY,Bookcases,3,Off Promotion,401.37,14.0,751,0.004,0,1
23181,2023-10-03,914-078/CELERY,Bookcases,3,Off Promotion,401.38,11.0,751,0.004,0,1
23182,2023-10-04,914-078/CELERY,Bookcases,1,Off Promotion,401.37,8.0,215,0.0047,0,1
23183,2023-10-04,914-078/CELERY,Bookcases,1,Off Promotion,401.38,7.0,215,0.0047,0,1
23184,2023-10-05,914-078/CELERY,Bookcases,0,Off Promotion,401.37,6.0,804,0.0,0,1
23185,2023-10-05,914-078/CELERY,Bookcases,0,Off Promotion,401.38,6.0,804,0.0,0,1
23186,2023-10-06,914-078/CELERY,Bookcases,0,Off Promotion,401.37,6.0,625,0.0,0,1
23187,2023-10-06,914-078/CELERY,Bookcases,0,Off Promotion,401.38,6.0,625,0.0,0,1
23188,2023-10-07,914-078/CELERY,Bookcases,0,Off Promotion,401.37,6.0,643,0.0,0,1
23189,2023-10-07,914-078/CELERY,Bookcases,0,Off Promotion,401.38,6.0,643,0.0,0,1
23190,2023-10-08,914-078/CELERY,Bookcases,0,Off Promotion,401.37,6.0,938,0.0,0,1
23191,2023-10-08,914-078/CELERY,Bookcases,0,Off Promotion,401.38,6.0,938,0.0,0,1
23192,2023-10-09,914-078/CELERY,Bookcases,0,Off Promotion,401.37,6.0,696,0.0,1,0
23193,2023-10-09,914-078/CELERY,Bookcases,0,Off Promotion,401.38,6.0,696,0.0,1,0
23194,2023-10-10,914-078/CELERY,Bookcases,0,Off Promotion,401.37,6.0,938,0.0,0,0
23195,2023-10-10,914-078/CELERY,Bookcases,0,Off Promotion,401.38,6.0,938,0.0,0,0
23196,2023-10-11,914-078/CELERY,Bookcases,0,Off Promotion,401.37,6.0,675,0.0,0,0
23197,2023-10-11,914-078/CELERY,Bookcases,0,Off Promotion,401.38,6.0,675,0.0,0,0
23198,2023-10-12,914-078/CELERY,Bookcases,2,Off Promotion,401.37,6.0,780,0.0026,0,0
23199,2023-10-12,914-078/CELERY,Bookcases,2,Off Promotion,401.38,4.0,780,0.0026,0,0
23200,2023-10-13,914-078/CELERY,Bookcases,3,Off Promotion,401.37,76.0,1408,0.0021,0,0
23201,2023-10-13,914-078/CELERY,Bookcases,3,Off Promotion,401.38,73.0,1408,0.0021,0,0
23202,2023-10-14,914-078/CELERY,Bookcases,2,Off Promotion,401.37,70.0,350,0.0057,0,0
23203,2023-10-14,914-078/CELERY,Bookcases,2,Off Promotion,401.38,68.0,350,0.0057,0,0
23204,2023-10-15,914-078/CELERY,Bookcases,2,Off Promotion,401.37,66.0,494,0.004,0,0
23205,2023-10-15,914-078/CELERY,Bookcases,2,Off Promotion,401.38,64.0,494,0.004,0,0
23206,2023-10-16,914-078/CELERY,Bookcases,0,Off Promotion,401.37,62.0,669,0.0,0,0
23207,2023-10-16,914-078/CELERY,Bookcases,0,Off Promotion,401.38,62.0,669,0.0,0,0
23208,2023-10-17,914-078/CELERY,Bookcases,1,Off Promotion,401.37,62.0,354,0.0028,0,0
23209,2023-10-17,914-078/CELERY,Bookcases,1,Off Promotion,401.38,61.0,354,0.0028,0,0
23210,2023-10-18,914-078/CELERY,Bookcases,0,Off Promotion,401.37,60.0,720,0.0,0,0
23211,2023-10-18,914-078/CELERY,Bookcases,0,Off Promotion,401.38,60.0,720,0.0,0,0
23212,2023-10-19,914-078/CELERY,Bookcases,1,Off Promotion,401.37,60.0,330,0.003,0,0
23213,2023-10-19,914-078/CELERY,Bookcases,1,Off Promotion,401.38,59.0,330,0.003,0,0
23214,2023-10-20,914-078/CELERY,Bookcases,1,Off Promotion,401.37,58.0,182,0.0055,0,0
23215,2023-10-20,914-078/CELERY,Bookcases,1,Off Promotion,401.38,57.0,182,0.0055,0,0
23216,2023-10-21,914-078/CELERY,Bookcases,0,Off Promotion,401.37,56.0,510,0.0,0,0
23217,2023-10-21,914-078/CELERY,Bookcases,0,Off Promotion,401.38,56.0,510,0.0,0,0
23218,2023-10-22,914-078/CELERY,Bookcases,1,Off Promotion,401.37,56.0,159,0.0063,0,0
23219,2023-10-22,914-078/CELERY,Bookcases,1,Off Promotion,401.38,55.0,159,0.0063,0,0
23220,2023-10-23,914-078/CELERY,Bookcases,1,Off Promotion,401.37,54.0,336,0.003,0,0
23221,2023-10-23,914-078/CELERY,Bookcases,1,Off Promotion,401.38,53.0,336,0.003,0,0
23222,2023-10-24,914-078/CELERY,Bookcases,1,Off Promotion,401.37,52.0,169,0.0059,0,0
23223,2023-10-24,914-078/CELERY,Bookcases,1,Off Promotion,401.38,51.0,169,0.0059,0,0
23224,2023-10-25,914-078/CELERY,Bookcases,1,Off Promotion,401.37,50.0,216,0.0046,0,0
23225,2023-10-25,914-078/CELERY,Bookcases,1,Off Promotion,401.38,49.0,216,0.0046,0,0
23226,2023-10-26,914-078/CELERY,Bookcases,2,Off Promotion,401.37,48.0,664,0.003,0,0
23227,2023-10-26,914-078/CELERY,Bookcases,2,Off Promotion,401.38,46.0,664,0.003,0,0
23228,2023-10-27,914-078/CELERY,Bookcases,1,Off Promotion,401.37,44.0,214,0.0047,0,0
23229,2023-10-27,914-078/CELERY,Bookcases,1,Off Promotion,401.38,43.0,214,0.0047,0,0
23230,2023-10-28,914-078/CELERY,Bookcases,0,Off Promotion,401.37,42.0,625,0.0,0,0
23231,2023-10-28,914-078/CELERY,Bookcases,0,Off Promotion,401.38,42.0,625,0.0,0,0
23232,2023-10-29,914-078/CELERY,Bookcases,2,Off Promotion,401.37,42.0,412,0.0049,0,0
23233,2023-10-29,914-078/CELERY,Bookcases,2,Off Promotion,401.38,40.0,412,0.0049,0,0
23234,2023-10-30,914-078/CELERY,Bookcases,2,Off Promotion,401.37,38.0,398,0.005,0,0
23235,2023-10-30,914-078/CELERY,Bookcases,2,Off Promotion,401.38,36.0,398,0.005,0,0
23236,2023-10-31,914-078/CELERY,Bookcases,3,Off Promotion,401.37,34.0,616,0.0049,0,0
23237,2023-10-31,914-078/CELERY,Bookcases,3,Off Promotion,401.38,31.0,616,0.0049,0,0
23238,2023-11-01,914-078/CELERY,Bookcases,1,Off Promotion,401.37,28.0,274,0.0036,0,0
23239,2023-11-01,914-078/CELERY,Bookcases,1,Off Promotion,401.38,27.0,274,0.0036,0,0
23240,2023-11-02,914-078/CELERY,Bookcases,0,Off Promotion,401.37,26.0,516,0.0,0,0
23241,2023-11-02,914-078/CELERY,Bookcases,0,Off Promotion,401.38,26.0,516,0.0,0,0
23242,2023-11-03,914-078/CELERY,Bookcases,0,Off Promotion,401.37,26.0,609,0.0,0,1
23243,2023-11-03,914-078/CELERY,Bookcases,0,Off Promotion,401.38,26.0,609,0.0,0,1
23244,2023-11-04,914-078/CELERY,Bookcases,1,Off Promotion,401.37,26.0,162,0.0062,0,1
23245,2023-11-04,914-078/CELERY,Bookcases,1,Off Promotion,401.38,25.0,162,0.0062,0,1
23246,2023-11-05,914-078/CELERY,Bookcases,0,Off Promotion,401.37,24.0,730,0.0,0,1
23247,2023-11-05,914-078/CELERY,Bookcases,0,Off Promotion,401.38,24.0,730,0.0,0,1
23248,2023-11-06,914-078/CELERY,Bookcases,1,Off Promotion,401.37,24.0,262,0.0038,0,1
23249,2023-11-06,914-078/CELERY,Bookcases,1,Off Promotion,401.38,23.0,262,0.0038,0,1
23250,2023-11-07,914-078/CELERY,Bookcases,2,Off Promotion,401.37,22.0,598,0.0033,0,1
23251,2023-11-07,914-078/CELERY,Bookcases,2,Off Promotion,401.38,20.0,598,0.0033,0,1
23252,2023-11-08,914-078/CELERY,Bookcases,1,Off Promotion,401.37,18.0,243,0.0041,0,1
23253,2023-11-08,914-078/CELERY,Bookcases,1,Off Promotion,401.38,17.0,243,0.0041,0,1
23254,2023-11-09,914-078/CELERY,Bookcases,3,Off Promotion,401.37,16.0,655,0.0046,0,1
23255,2023-11-09,914-078/CELERY,Bookcases,3,Off Promotion,401.38,13.0,655,0.0046,0,1
23256,2023-11-10,914-078/CELERY,Bookcases,1,Off Promotion,401.37,10.0,256,0.0039,1,0
23257,2023-11-10,914-078/CELERY,Bookcases,1,Off Promotion,401.38,9.0,256,0.0039,1,0
23258,2023-11-11,914-078/CELERY,Bookcases,0,Off Promotion,401.37,8.0,877,0.0,0,0
23259,2023-11-11,914-078/CELERY,Bookcases,0,Off Promotion,401.38,8.0,877,0.0,0,0
23260,2023-11-12,914-078/CELERY,Bookcases,1,Off Promotion,401.37,8.0,427,0.0023,0,0
23261,2023-11-12,914-078/CELERY,Bookcases,1,Off Promotion,401.38,7.0,427,0.0023,0,0
23262,2023-11-13,914-078/CELERY,Bookcases,1,Off Promotion,401.37,6.0,201,0.005,0,0
23263,2023-11-13,914-078/CELERY,Bookcases,1,Off Promotion,401.38,5.0,201,0.005,0,0
23264,2023-11-14,914-078/CELERY,Bookcases,2,Off Promotion,401.37,4.0,477,0.0042,0,0
23265,2023-11-14,914-078/CELERY,Bookcases,2,Off Promotion,401.38,70.0,477,0.0042,0,0
23266,2023-11-15,914-078/CELERY,Bookcases,0,Off Promotion,401.37,68.0,704,0.0,0,0
23267,2023-11-15,914-078/CELERY,Bookcases,0,Off Promotion,401.38,68.0,704,0.0,0,0
23268,2023-11-16,914-078/CELERY,Bookcases,0,Off Promotion,401.37,68.0,801,0.0,0,1
23269,2023-11-16,914-078/CELERY,Bookcases,0,Off Promotion,401.38,68.0,801,0.0,0,1
23270,2023-11-17,914-078/CELERY,Bookcases,5,Off Promotion,401.37,68.0,1596,0.0031,0,1
23271,2023-11-17,914-078/CELERY,Bookcases,5,Off Promotion,401.38,63.0,1596,0.0031,0,1
23272,2023-11-18,914-078/CELERY,Bookcases,1,Off Promotion,401.37,58.0,267,0.0037,0,1
23273,2023-11-18,914-078/CELERY,Bookcases,1,Off Promotion,401.38,57.0,267,0.0037,0,1
23274,2023-11-19,914-078/CELERY,Bookcases,1,Off Promotion,401.37,56.0,276,0.0036,0,1
23275,2023-11-19,914-078/CELERY,Bookcases,1,Off Promotion,401.38,55.0,276,0.0036,0,1
23276,2023-11-20,914-078/CELERY,Bookcases,0,Off Promotion,401.37,54.0,674,0.0,0,1
23277,2023-11-20,914-078/CELERY,Bookcases,0,Off Promotion,401.38,54.0,674,0.0,0,1
23278,2023-11-21,914-078/CELERY,Bookcases,0,Off Promotion,401.37,54.0,669,0.0,0,1
23279,2023-11-21,914-078/CELERY,Bookcases,0,Off Promotion,401.38,54.0,669,0.0,0,1
23280,2023-11-22,914-078/CELERY,Bookcases,2,Off Promotion,401.37,54.0,753,0.0027,0,1
23281,2023-11-22,914-078/CELERY,Bookcases,2,Off Promotion,401.38,52.0,753,0.0027,0,1
23282,2023-11-23,914-078/CELERY,Bookcases,1,Off Promotion,401.37,50.0,330,0.003,1,0
23283,2023-11-23,914-078/CELERY,Bookcases,1,Off Promotion,401.38,49.0,330,0.003,1,0
23284,2023-11-24,914-078/CELERY,Bookcases,1,Off Promotion,401.37,48.0,225,0.0044,0,0
23285,2023-11-24,914-078/CELERY,Bookcases,1,Off Promotion,401.38,47.0,225,0.0044,0,0
23286,2023-11-25,914-078/CELERY,Bookcases,4,Off Promotion,401.37,46.0,935,0.0043,0,0
23287,2023-11-25,914-078/CELERY,Bookcases,4,Off Promotion,401.38,42.0,935,0.0043,0,0
23288,2023-11-26,914-078/CELERY,Bookcases,2,Off Promotion,401.37,38.0,710,0.0028,0,0
23289,2023-11-26,914-078/CELERY,Bookcases,2,Off Promotion,401.38,36.0,710,0.0028,0,0
23290,2023-11-27,914-078/CELERY,Bookcases,2,Off Promotion,401.37,34.0,673,0.003,0,0
23291,2023-11-27,914-078/CELERY,Bookcases,2,Off Promotion,401.38,32.0,673,0.003,0,0
23292,2023-11-28,914-078/CELERY,Bookcases,2,Off Promotion,401.37,30.0,898,0.0022,0,0
23293,2023-11-28,914-078/CELERY,Bookcases,2,Off Promotion,401.38,28.0,898,0.0022,0,0
23294,2023-11-29,914-078/CELERY,Bookcases,2,Off Promotion,401.37,26.0,608,0.0033,0,0
23295,2023-11-29,914-078/CELERY,Bookcases,2,Off Promotion,401.38,24.0,608,0.0033,0,0
23296,2023-11-30,914-078/CELERY,Bookcases,1,Off Promotion,401.37,22.0,304,0.0033,0,0
23297,2023-11-30,914-078/CELERY,Bookcases,1,Off Promotion,401.38,21.0,304,0.0033,0,0
23298,2023-12-01,914-078/CELERY,Bookcases,1,Off Promotion,401.37,20.0,307,0.0033,0,0
23299,2023-12-01,914-078/CELERY,Bookcases,1,Off Promotion,401.38,19.0,307,0.0033,0,0
23300,2023-12-02,914-078/CELERY,Bookcases,2,Off Promotion,401.37,18.0,1005,0.002,0,0
23301,2023-12-02,914-078/CELERY,Bookcases,2,Off Promotion,401.38,16.0,1005,0.002,0,0
23302,2023-12-03,914-078/CELERY,Bookcases,1,Off Promotion,401.37,14.0,263,0.0038,0,0
23303,2023-12-03,914-078/CELERY,Bookcases,1,Off Promotion,401.38,13.0,263,0.0038,0,0
23304,2023-12-04,914-078/CELERY,Bookcases,1,Off Promotion,401.37,12.0,493,0.002,0,0
23305,2023-12-04,914-078/CELERY,Bookcases,1,Off Promotion,401.38,11.0,493,0.002,0,0
23306,2023-12-05,914-078/CELERY,Bookcases,1,Off Promotion,401.37,10.0,168,0.006,0,0
23307,2023-12-05,914-078/CELERY,Bookcases,1,Off Promotion,401.38,9.0,168,0.006,0,0
23308,2023-12-06,914-078/CELERY,Bookcases,2,Off Promotion,401.37,8.0,368,0.0054,0,0
23309,2023-12-06,914-078/CELERY,Bookcases,2,Off Promotion,401.38,6.0,368,0.0054,0,0
23310,2023-12-07,914-078/CELERY,Bookcases,0,Off Promotion,401.37,4.0,675,0.0,0,0
23311,2023-12-07,914-078/CELERY,Bookcases,0,Off Promotion,401.38,4.0,675,0.0,0,0
23312,2023-12-08,914-078/CELERY,Bookcases,1,Off Promotion,401.37,4.0,416,0.0024,0,0
23313,2023-12-08,914-078/CELERY,Bookcases,1,Off Promotion,401.38,3.0,416,0.0024,0,0
23314,2023-12-09,914-078/CELERY,Bookcases,1,Off Promotion,401.37,78.0,228,0.0044,0,0
23315,2023-12-09,914-078/CELERY,Bookcases,1,Off Promotion,401.38,77.0,228,0.0044,0,0
23316,2023-12-10,914-078/CELERY,Bookcases,0,Off Promotion,401.37,76.0,707,0.0,0,0
23317,2023-12-10,914-078/CELERY,Bookcases,0,Off Promotion,401.38,76.0,707,0.0,0,0
23318,2023-12-11,914-078/CELERY,Bookcases,1,Off Promotion,401.37,76.0,277,0.0036,0,0
23319,2023-12-11,914-078/CELERY,Bookcases,1,Off Promotion,401.38,75.0,277,0.0036,0,0
23320,2023-12-12,914-078/CELERY,Bookcases,3,Off Promotion,401.37,74.0,666,0.0045,0,0
23321,2023-12-12,914-078/CELERY,Bookcases,3,Off Promotion,401.38,71.0,666,0.0045,0,0
23322,2023-12-13,914-078/CELERY,Bookcases,1,Off Promotion,401.37,68.0,273,0.0037,0,0
23323,2023-12-13,914-078/CELERY,Bookcases,1,Off Promotion,401.38,67.0,273,0.0037,0,0
23324,2023-12-14,914-078/CELERY,Bookcases,0,Off Promotion,401.37,66.0,629,0.0,0,0
23325,2023-12-14,914-078/CELERY,Bookcases,0,Off Promotion,401.38,66.0,629,0.0,0,0
23326,2023-12-15,914-078/CELERY,Bookcases,1,Off Promotion,401.37,66.0,388,0.0026,0,0
23327,2023-12-15,914-078/CELERY,Bookcases,1,Off Promotion,401.38,65.0,388,0.0026,0,0
23328,2023-12-16,914-078/CELERY,Bookcases,1,Off Promotion,401.37,64.0,294,0.0034,0,0
23329,2023-12-16,914-078/CELERY,Bookcases,1,Off Promotion,401.38,63.0,294,0.0034,0,0
23330,2023-12-17,914-078/CELERY,Bookcases,2,Off Promotion,401.37,62.0,753,0.0027,0,0
23331,2023-12-17,914-078/CELERY,Bookcases,2,Off Promotion,401.38,60.0,753,0.0027,0,0
23332,2023-12-18,914-078/CELERY,Bookcases,0,Off Promotion,401.37,58.0,625,0.0,0,1
23333,2023-12-18,914-078/CELERY,Bookcases,0,Off Promotion,401.38,58.0,625,0.0,0,1
23334,2023-12-19,914-078/CELERY,Bookcases,0,Off Promotion,401.37,58.0,730,0.0,0,1
23335,2023-12-19,914-078/CELERY,Bookcases,0,Off Promotion,401.38,58.0,730,0.0,0,1
23336,2023-12-20,914-078/CELERY,Bookcases,1,Off Promotion,401.37,58.0,192,0.0052,0,1
23337,2023-12-20,914-078/CELERY,Bookcases,1,Off Promotion,401.38,57.0,192,0.0052,0,1
23338,2023-12-21,914-078/CELERY,Bookcases,0,Off Promotion,401.37,56.0,720,0.0,0,1
23339,2023-12-21,914-078/CELERY,Bookcases,0,Off Promotion,401.38,56.0,720,0.0,0,1
23340,2023-12-22,914-078/CELERY,Bookcases,1,Off Promotion,401.37,56.0,382,0.0026,0,1
23341,2023-12-22,914-078/CELERY,Bookcases,1,Off Promotion,401.38,55.0,382,0.0026,0,1
23342,2023-12-23,914-078/CELERY,Bookcases,2,Off Promotion,401.37,54.0,549,0.0036,0,1
23343,2023-12-23,914-078/CELERY,Bookcases,2,Off Promotion,401.38,52.0,549,0.0036,0,1
23344,2023-12-24,914-078/CELERY,Bookcases,2,Off Promotion,401.37,50.0,718,0.0028,0,1
23345,2023-12-24,914-078/CELERY,Bookcases,2,Off Promotion,401.38,48.0,718,0.0028,0,1
23346,2023-12-25,914-078/CELERY,Bookcases,1,Off Promotion,401.37,46.0,270,0.0037,1,1
23347,2023-12-25,914-078/CELERY,Bookcases,1,Off Promotion,401.38,45.0,270,0.0037,1,1
23348,2023-12-26,914-078/CELERY,Bookcases,1,Off Promotion,401.37,44.0,308,0.0032,0,1
23349,2023-12-26,914-078/CELERY,Bookcases,1,Off Promotion,401.38,43.0,308,0.0032,0,1
23350,2023-12-27,914-078/CELERY,Bookcases,1,Off Promotion,401.37,42.0,352,0.0028,0,1
23351,2023-12-27,914-078/CELERY,Bookcases,1,Off Promotion,401.38,41.0,352,0.0028,0,1
23352,2023-12-28,914-078/CELERY,Bookcases,0,Off Promotion,401.37,40.0,568,0.0,0,1
23353,2023-12-28,914-078/CELERY,Bookcases,0,Off Promotion,401.38,40.0,568,0.0,0,1
23354,2023-12-29,914-078/CELERY,Bookcases,1,Off Promotion,401.37,40.0,346,0.0029,0,1
23355,2023-12-29,914-078/CELERY,Bookcases,1,Off Promotion,401.38,39.0,346,0.0029,0,1
23356,2023-12-30,914-078/CELERY,Bookcases,1,Off Promotion,401.37,38.0,248,0.004,0,1
23357,2023-12-30,914-078/CELERY,Bookcases,1,Off Promotion,401.38,37.0,248,0.004,0,1
23358,2023-12-31,914-078/CELERY,Bookcases,1,Off Promotion,401.37,36.0,378,0.0026,0,1
23359,2023-12-31,914-078/CELERY,Bookcases,1,Off Promotion,401.38,35.0,378,0.0026,0,1
23360,2024-01-01,914-078/CELERY,Bookcases,0,Off Promotion,401.37,34.0,791,0.0,1,0
23361,2024-01-01,914-078/CELERY,Bookcases,0,Off Promotion,401.38,34.0,791,0.0,1,0
23362,2024-01-02,914-078/CELERY,Bookcases,1,Off Promotion,401.37,34.0,197,0.0051,0,0
23363,2024-01-02,914-078/CELERY,Bookcases,1,Off Promotion,401.38,33.0,197,0.0051,0,0
23364,2024-01-03,914-078/CELERY,Bookcases,0,Off Promotion,401.37,32.0,704,0.0,0,0
23365,2024-01-03,914-078/CELERY,Bookcases,0,Off Promotion,401.38,32.0,704,0.0,0,0
23366,2024-01-04,914-078/CELERY,Bookcases,1,Off Promotion,401.37,32.0,268,0.0037,0,0
23367,2024-01-04,914-078/CELERY,Bookcases,1,Off Promotion,401.38,31.0,268,0.0037,0,0
23368,2024-01-05,914-078/CELERY,Bookcases,1,Off Promotion,401.37,30.0,253,0.004,0,0
23369,2024-01-05,914-078/CELERY,Bookcases,1,Off Promotion,401.38,29.0,253,0.004,0,0
23370,2024-01-06,914-078/CELERY,Bookcases,0,Off Promotion,401.37,28.0,728,0.0,0,0
23371,2024-01-06,914-078/CELERY,Bookcases,0,Off Promotion,401.38,28.0,728,0.0,0,0
23372,2024-01-07,914-078/CELERY,Bookcases,1,Off Promotion,401.37,28.0,259,0.0039,0,0
23373,2024-01-07,914-078/CELERY,Bookcases,1,Off Promotion,401.38,27.0,259,0.0039,0,0
23374,2024-01-08,914-078/CELERY,Bookcases,4,Off Promotion,401.37,26.0,859,0.0047,0,1
23375,2024-01-08,914-078/CELERY,Bookcases,4,Off Promotion,401.38,22.0,859,0.0047,0,1
23376,2024-01-09,914-078/CELERY,Bookcases,2,Off Promotion,401.37,18.0,515,0.0039,0,1
23377,2024-01-09,914-078/CELERY,Bookcases,2,Off Promotion,401.38,16.0,515,0.0039,0,1
23378,2024-01-10,914-078/CELERY,Bookcases,0,Off Promotion,401.37,14.0,736,0.0,0,1
23379,2024-01-10,914-078/CELERY,Bookcases,0,Off Promotion,401.38,14.0,736,0.0,0,1
23380,2024-01-11,914-078/CELERY,Bookcases,2,Off Promotion,401.37,14.0,689,0.0029,0,1
23381,2024-01-11,914-078/CELERY,Bookcases,2,Off Promotion,401.38,12.0,689,0.0029,0,1
23382,2024-01-12,914-078/CELERY,Bookcases,2,Off Promotion,401.37,10.0,926,0.0022,0,1
23383,2024-01-12,914-078/CELERY,Bookcases,2,Off Promotion,401.38,8.0,926,0.0022,0,1
23384,2024-01-13,914-078/CELERY,Bookcases,1,Off Promotion,401.37,6.0,380,0.0026,0,1
23385,2024-01-13,914-078/CELERY,Bookcases,1,Off Promotion,401.38,5.0,380,0.0026,0,1
23386,2024-01-14,914-078/CELERY,Bookcases,1,Off Promotion,401.37,4.0,132,0.0076,0,1
23387,2024-01-14,914-078/CELERY,Bookcases,1,Off Promotion,401.38,3.0,132,0.0076,0,1
23388,2024-01-15,914-078/CELERY,Bookcases,1,Off Promotion,401.37,64.0,281,0.0036,1,0
23389,2024-01-15,914-078/CELERY,Bookcases,1,Off Promotion,401.38,63.0,281,0.0036,1,0
23390,2024-01-16,914-078/CELERY,Bookcases,0,Off Promotion,401.37,62.0,728,0.0,0,0
23391,2024-01-16,914-078/CELERY,Bookcases,0,Off Promotion,401.38,62.0,728,0.0,0,0
23392,2024-01-17,914-078/CELERY,Bookcases,0,Off Promotion,401.37,62.0,720,0.0,0,0
23393,2024-01-17,914-078/CELERY,Bookcases,0,Off Promotion,401.38,62.0,720,0.0,0,0
23394,2024-01-18,914-078/CELERY,Bookcases,1,Off Promotion,401.37,62.0,482,0.0021,0,0
23395,2024-01-18,914-078/CELERY,Bookcases,1,Off Promotion,401.38,61.0,482,0.0021,0,0
23396,2024-01-19,914-078/CELERY,Bookcases,2,Off Promotion,401.37,60.0,597,0.0034,0,0
23397,2024-01-19,914-078/CELERY,Bookcases,2,Off Promotion,401.38,58.0,597,0.0034,0,0
23398,2024-01-20,914-078/CELERY,Bookcases,1,Off Promotion,401.37,56.0,277,0.0036,0,0
